Location.ID,pca_0,pca_1,pca_2,pca_3
60565,16506.1412977,3008.99973296,-1059.5581765,2872.20560718
60566,-16366.1004441,38249.8800915,2448.33431867,-1268.24043128
60567,-16321.4984489,37763.0502986,2498.22603155,-1451.46741438
60568,13569.0903096,-3374.41971764,-3410.8380982,-2435.11209665
60569,-25736.7442849,-8409.57160921,-18483.0625674,27892.6641006
60570,-186.216407278,12870.7825502,-33126.0694651,-2039.28788694
60571,-2844.12192627,16204.8088458,18569.8173758,-4857.96954041
60572,-32222.2396138,-52845.3139144,18782.4051261,-4124.71941074
60573,24323.5420865,-5449.87622558,-2957.01041544,3092.08181277
60574,20015.4620806,-12273.0337553,593.43516685,-5362.93111799
60575,22745.6335442,-7056.25620623,-2244.99019257,976.618900681
60576,-5555.1481969,15771.729223,-22967.1356421,-5542.20989217
60577,8821.3751136,16857.6721988,21874.2441848,4358.33992137
60578,20846.3558632,949.294810174,2541.89661935,3996.23858203
60579,24676.0937989,-4846.37860809,-3294.67003913,3484.40235909
60580,6386.97784134,9977.99629675,-27562.6976687,-855.409667542
60581,21252.2275598,1129.86962598,2628.09120234,4037.65627718
60582,21269.3486681,933.088073446,2704.53806381,4123.36586693
60583,21528.5757019,1102.22874199,2627.10175958,4346.48921239
60584,-20442.9593778,-13636.677926,-19346.2532508,-34303.1024164
60585,-15249.4648874,-28965.7931357,315.989435916,-39064.0461868
60586,6550.61837673,-9687.78773815,4585.45100883,19453.3184505
60587,-20919.3244911,8419.40643478,-27391.2216059,11681.2696598
60588,-29838.3417701,-7866.32399004,-32456.7468727,28011.9799931
60589,-42928.5805241,-9227.28030096,26797.5494021,18293.4533098
60590,-26193.4866669,-8778.87644805,-18623.323686,27801.3398419
60591,-48177.0604138,-19973.1461808,-19366.8941025,7591.9860384
60592,-20385.757172,-6397.77772783,-26390.4466251,-26947.953887
60593,-7654.82602176,-10979.0354998,-17241.6589122,-17121.3629065
60594,-44116.3430398,-3193.27559746,-14422.7882544,17370.4958428
60595,-47931.4669211,13665.9405439,-2254.1081978,25786.9576849
60596,-32014.6442035,21628.6389653,7030.83742901,-19007.4727283
60597,-34739.419248,-7355.94556843,-14925.6187395,22458.9278655
60598,-37718.137565,-4946.98760228,-24182.9606826,21372.4588551
60599,-46440.2801115,10140.1512454,-3090.56363935,-3214.14144533
60600,-22353.0524329,-29450.8179476,-7142.26388505,19197.2984101
60601,19411.3401348,17.241352321,2823.2548405,2814.45591079
60602,19969.5229446,95.330707375,2893.56973538,3218.70213902
60603,24274.3576475,-5208.74383908,-2933.35534358,3179.27930326
60604,-3924.74678446,4558.55037876,23314.6707297,20432.4632709
60605,23200.4287171,-5954.63403245,-2810.5736811,2555.45323281
60606,24536.4613214,-4938.47591918,-2976.39779608,3581.97472032
60607,24756.0034291,-4900.95630112,-3071.18030195,3636.19903074
60608,24535.3702933,-5000.86416666,-3040.42728911,3644.36685093
60609,10116.5312995,16272.7161561,22275.8084678,4989.74666932
60610,3608.07339052,19090.5065363,16758.5691504,3066.68392216
60611,-17396.4254081,30925.0656783,-5796.39648438,-4855.37099483
60612,3512.10770723,14687.2911619,20513.5287809,-178.289827777
60613,-15541.825269,3323.06742809,-32064.91323,-15785.084701
60614,-47701.0071243,-14768.7828211,-21461.7769099,11325.4080703
60615,-28787.0762694,6109.73290127,23827.8773036,34765.5161158
60616,3294.33762186,19352.8859859,16718.9798919,3018.21407358
60617,-10053.9607772,20075.8650159,12430.216131,-6770.45313948
60618,-4543.31101313,16701.8112441,18104.8901017,-5818.45764289
60619,-6383.54072949,-44120.8948084,14665.36942,-44397.6200243
60620,-37865.6395597,-37589.0004776,-11157.9324933,-2515.73996635
60621,-32297.9671135,-29054.7329432,-15478.2681866,7667.11340172
60622,-32297.9671135,-29054.7329432,-15478.2681866,7667.11340172
60623,-23610.5825016,-16978.288564,-23308.3963281,24229.8197727
60624,-23934.2622025,-17147.7931012,-23287.793459,24342.9824259
60625,-25834.4965694,-32660.041694,3276.33640536,17453.2471268
60626,-18926.9176768,-9563.12537854,26528.9247975,31554.4432331
60627,-25620.4831853,16005.972203,-9787.84443245,-17830.837828
60628,14576.3648743,-7313.69905937,-5766.59096433,-4364.85516107
60629,-24519.3663889,-14065.4089693,-25173.2982023,25882.5847206
60630,-22570.6561823,40765.9753453,-3007.00746772,-2787.35434838
60631,-28361.6128933,22473.3419287,6539.66620137,12242.15651
60632,640.825850144,-23786.0801779,14497.9412477,-26956.1165133
60633,-32222.2396138,-52845.3139144,18782.4051261,-4124.71941074
60634,24323.5420865,-5449.87622558,-2957.01041544,3092.08181277
60635,11022.5089634,-25534.3896106,9021.90229196,-23066.6343905
60636,11022.5089634,-25534.3896106,9021.90229196,-23066.6343905
60637,8723.91841617,-28735.5525218,10481.7660751,-26984.379193
60638,11124.0641374,-23901.1884487,7642.29446102,-21341.1967706
60639,15241.6585953,-6552.86966127,-6199.03685999,-3072.79179877
60640,7021.95370403,-19964.4624814,2219.75985957,-21946.8914405
60641,7021.95370403,-19964.4624814,2219.75985957,-21946.8914405
60642,9949.06568426,-14689.2156233,-2649.56500845,-13345.5186739
60643,-1019.63358668,-30587.7449451,7426.85760563,-34390.6141792
60644,12672.115205,-23556.2412853,7999.97454821,-20791.5427072
60645,-1426.23955326,-37819.3516886,11808.1953163,-36502.6462875
60646,4418.59994876,-23737.9375249,4414.45629905,-25956.261967
60647,-18113.7007376,-7601.43380504,28808.9555396,-30086.4993822
60648,-49151.1762539,-30466.098258,-24269.1755037,2366.86217264
60649,22867.0601519,-7225.57118812,-2178.38508975,928.330362715
60650,24550.2023867,-5071.22558096,-2995.90419798,3493.18228093
60651,1116.52450393,-14878.9188953,7961.86485544,-21941.7075907
60652,16541.83471,2668.14544506,-833.665474548,2704.70696148
60653,-33650.6263219,10714.0365687,-946.309169562,33295.4161759
60654,-12776.4149936,37109.9497503,3467.6787666,464.842462585
60655,19049.5638869,-1792.39931209,-8630.25810789,2358.26475226
60656,20410.5944175,508.436049197,2709.10024161,3571.06763407
60657,24412.6458592,-5243.52958919,-2909.90024592,3312.95726248
60658,15186.2760913,4250.85538521,-2888.34430081,3276.51043067
60659,1417.18395426,21353.0336351,21471.4879359,2727.405635
60660,640.825850144,-23786.0801779,14497.9412477,-26956.1165133
60661,-19043.8174225,-3775.89410883,22587.3545621,35470.38114
60662,-4065.4804878,25630.8357607,21498.6668808,1414.16484446
60663,-17980.5388202,6317.59542377,27479.7353307,-15607.2446746
60664,-23571.8878275,-2361.20656228,-848.765434077,33381.9591647
60665,-29048.2199067,-37569.5052003,-8776.79385594,12402.9711962
60666,23338.0812124,-4772.27003165,-3411.68993965,2683.93027614
60667,17421.2438886,5383.9593257,9585.75825049,4123.56268147
60668,20341.6157329,-4884.57365459,-3762.41214669,1226.98691837
60669,23493.0672681,-2965.69429975,-1255.88796044,3580.74920907
60670,17235.9850754,5599.63349822,9686.92658941,3828.98468348
60671,5529.5091558,9795.83379392,-27516.0223902,-1309.0913549
60672,-1875.45009113,16349.4008968,-22814.2662068,-2862.53264326
60673,-21265.728103,41737.5619245,-3320.08842403,-1811.2599146
60674,-18592.894414,39872.2057099,-539.680789304,-1488.80815802
60675,-18592.894414,39872.2057099,-539.680789304,-1488.80815802
60676,1506.1415342,21937.9864459,27215.9375896,2329.892192
60677,4246.67989934,19699.1287986,16333.2115685,3696.02603877
60678,20463.9299724,404.033624609,2805.91673186,3518.65989249
60679,8719.19550608,14502.831557,22633.6198926,2767.06618937
60680,23630.1942469,-5787.42914193,-2753.10796761,2589.28408318
60681,17515.9576932,2106.08683622,102.791330958,2905.49209256
60682,22522.1730622,-8197.03488394,-1375.43546271,-98.7865316667
60683,11187.2890422,-23925.1232593,7627.3956398,-21346.3928159
60684,-13327.521578,-925.518661484,23623.7409296,-19728.8968488
60685,20434.6819879,563.727648114,2847.84041641,3480.99816499
60686,1417.18395426,21353.0336351,21471.4879359,2727.405635
60687,9227.80499574,15716.8896078,22622.2090496,4192.17029405
60688,2622.73735798,214.973228761,-17890.4392581,-8630.68541669
60689,24461.755993,-5130.31614717,-3056.62135967,3225.28530968
60690,3495.72155222,17655.0791477,23541.3494365,1658.09089927
60691,-29224.7918632,-16742.8319407,-22949.9254462,21797.2891345
60692,-26616.3653437,-18313.1731151,-21366.3494747,-4129.47055421
60693,-38681.9303486,15728.5761662,-1775.67019034,-27760.7050134
60694,-38797.8365922,15700.4783351,-1620.3612751,-27800.6761854
60695,4969.58552949,9432.60060841,-27664.2391492,-1641.26224582
60696,20175.9085747,282.812843104,2814.27243625,3369.2704217
60697,14730.3468838,4188.23415768,-2700.96333786,2894.74987672
60698,-10145.6048567,-22113.593854,3559.07312468,31636.2739799
60699,-17458.7936817,-2038.57383532,-28635.0891188,-22053.3449923
60700,-17810.5264632,-1687.85173161,-28190.9099026,-22071.3861946
60701,-18134.431424,-1495.37001816,-27869.0811023,-22186.3285197
60702,-30826.4092567,-12891.89829,-28107.6057878,3783.25819443
60703,-21741.209706,-38125.3390603,9161.5464622,15629.8448794
60704,20010.7691676,297.812122132,2841.4192275,3408.5434423
60705,23083.265415,-6458.40287606,-2706.57105582,2111.0958968
60706,23150.6237877,-6347.01958837,-2483.25328429,2150.92207913
60707,20084.3734643,485.308875304,2824.84668421,3257.31969476
60708,25026.3680673,-4606.79285505,-3326.91267614,3802.18503522
60709,25266.7178579,-4696.84730399,-3161.0170769,3953.26132787
60710,25210.0171564,-4669.57592355,-3202.72672707,4007.60653766
60711,20074.494888,534.67955558,2610.98771423,3317.63126377
60712,10579.852408,16433.0498465,22288.8431802,5261.86956241
60713,24902.2522877,-5215.78556163,-2933.91008246,3520.61966831
60714,10938.3311813,16825.6957203,22085.1095034,5427.87285498
60715,25395.0660791,-4902.69048738,-3009.28828525,3864.79482346
60716,10015.385689,16186.2344998,22184.766033,4793.68122745
60717,25055.9159109,-5090.05041566,-2970.03000573,3543.32336826
60718,25320.4526911,-4854.63952543,-2977.23843547,3828.64373049
60719,25135.2002261,-4653.86910274,-3215.13041763,3760.55509771
60720,25346.8983772,-4806.69113992,-2963.38664437,3872.92523918
60721,25047.0134173,-5057.42522732,-3022.6520487,3529.15143824
60722,25508.708532,-4560.01948779,-3178.8801994,3960.14100538
60723,25059.849817,-4976.23928867,-3073.42786366,3611.68792003
60724,25234.1381834,-4855.65992373,-3006.22471653,3782.31983337
60725,25248.3486934,-4895.68167766,-2995.96364692,3667.04365151
60726,25261.4699852,-5035.18168761,-3012.4031263,3591.85612296
60727,24581.6424798,-5277.83375217,-2938.78772724,3172.01927617
60728,21167.4961026,1297.98435022,2426.06494494,4228.93204016
60729,9869.86637246,16549.7978711,22031.1721889,4600.87891793
60730,13070.8930472,11608.5452313,15188.117569,4270.92604818
60731,20175.3031132,623.06036687,2603.42729947,3328.38150899
60732,-16349.4697227,37857.7830764,2614.57345203,-1351.06198715
60733,6044.87199966,9872.77681787,-27611.5015827,-1054.3535238
60734,2283.18283164,15950.4866412,-21896.1400526,-475.810164545
60735,2384.41873735,15891.7941609,-21777.2320896,-528.684027711
60736,20862.9406668,851.821622423,2627.60394771,3835.64703142
60737,6296.52646921,10113.9317029,-27787.2879236,-767.359278673
60738,21264.7278892,1228.0697645,2474.46823864,4191.62835714
60739,-10473.3650783,-1189.78676196,-26609.3973117,-15599.3616395
60740,-14040.7135254,-2173.97252386,-27641.5130489,-19419.2936585
60741,2891.15598021,8726.41542283,-27786.8457644,-3071.77496343
60742,6427.79103403,-24050.462812,2275.2590968,-17471.4666672
60743,-27927.1050623,-38798.2981812,2644.89172124,10886.900288
60744,4217.58254588,9934.59564951,-27985.1957675,-2116.14434521
60745,11341.7362487,4852.05215369,-3877.16448811,918.833285718
60746,-8593.47260418,31282.0466846,-2370.47374681,246.455874337
60747,24684.2494518,-4978.66512982,-3161.74869791,3312.77785878
60748,9853.0901546,16384.3226688,22131.0095707,4586.6855484
60749,5705.20187541,22015.643887,27814.9394709,4760.00885685
60750,-36.0815956972,21144.0259363,15068.317343,1847.43944376
60751,1883.00439235,10338.1677107,-28612.5658934,-3488.83746192
60752,-37486.7772093,16961.8904556,4983.21068812,33909.4400527
60753,-26225.2938986,-6415.48204435,-32061.4910311,29949.1809297
60754,-21498.4711049,-10346.7500035,-27623.1389956,30232.1035831
60755,24017.1657965,-5484.52574709,-3074.59430075,2833.39932104
60756,-8209.16577715,19365.3910346,-28450.6381967,-4176.77070716
60757,-44183.4960776,18908.0080789,1062.41206983,30973.5723617
60758,-18514.3549851,34860.4282672,-8759.4847345,-2845.80486652
60759,24088.4267029,-5453.09314836,-2817.43630829,2871.65850635
60760,-8027.5514809,19450.166431,-28446.878868,-4160.44539814
60761,-37244.021546,12422.2784032,2521.72594404,32176.9596316
60762,-13983.0877868,33743.1276925,-1423.03835183,-1583.64051658
60763,-28232.2268545,-1094.76610428,-25949.129699,31395.1372695
60764,-14987.646222,-14404.2222368,-11759.0561768,32238.5475771
60765,-28009.8382154,-6231.17528858,-32618.6669141,29008.3824428
60766,1722.75749701,15554.6635438,-21745.5497675,-843.882267122
60767,8723.91841617,-28735.5525218,10481.7660751,-26984.379193
60768,-20775.1389943,-22679.6339444,39723.1424119,-42727.8067439
60769,1667.6322809,-15859.2660809,-4948.63785435,-16951.5118048
60770,24323.5420865,-5449.87622558,-2957.01041544,3092.08181277
60771,1972.37600387,15814.8465396,-21905.3743065,-722.704623793
60772,21299.2434469,962.91950877,2701.56892008,4127.40080745
60773,10412.7790499,16412.7310465,22256.2465887,4891.81097086
60774,21299.2498458,962.924448126,2701.56813856,4127.40587573
60775,21164.9829866,771.160454151,2810.73019297,4115.60664862
60776,7715.29551484,-4019.57669345,-9042.00321582,-7921.08103929
60777,-45808.7648949,10505.0005327,4751.76424686,-12236.603391
60778,-41924.1166587,16393.387475,4212.39934146,31366.3661692
60779,-23866.3533556,-5263.9917176,-27346.1654156,-28334.3148293
60780,-48702.7157193,-38657.3507737,-3416.1949499,-9718.08736348
60781,20890.1541771,943.584153475,2686.15684719,3811.86932303
60782,-23956.5082764,-5275.00403609,-27211.9921609,-28386.7601629
60783,9550.40396305,-21937.9700228,5138.43526416,-21663.3304846
60784,-3778.55898979,-24835.6974655,-2261.00981235,34211.3070175
60785,-32059.7558139,-600.767802541,-26766.0615467,28967.3769521
60786,-19685.5384094,2090.64726822,30215.9522108,37858.1051059
60787,-3778.55898979,-24835.6974655,-2261.00981235,34211.3070175
60788,-39207.8619209,14461.8447977,-6297.5605813,32479.3092269
60789,-37661.7855956,6590.23699981,19448.4923519,27889.8663241
60790,-23883.6513864,-17130.5166061,-23285.7127368,24381.9876452
60791,-10141.3200275,-6114.91691334,-23943.050209,-17890.0041277
60792,-62324.6328745,-12931.8047238,13021.3838468,-1986.24285938
60793,-2114.97989641,16662.1320124,-22687.3870939,-2446.2045172
60794,23430.4403352,-6094.43769516,-2475.18413685,2411.9358064
60795,23260.2323399,-6213.54925962,-2446.96839125,2265.80886201
60796,23148.5190423,-6319.14609398,-2499.71029027,2117.7031924
60797,-3778.55898979,-24835.6974655,-2261.00981235,34211.3070175
60798,23476.4906804,-6570.51959918,-2344.14731794,1500.56725318
60799,15385.0546831,-7560.99511502,6709.90527316,-6676.91200218
60800,20039.7921527,-5563.20907184,-5051.03098276,-241.164936698
60801,-1352.28155121,-26940.7298185,-1018.9455886,34756.8160862
60802,22716.4689025,-7381.04162106,-2315.81530318,690.666113307
60803,-5390.38344051,-21562.8618779,4944.24181679,34185.8376324
60804,18996.213567,-1631.16469993,3610.01721771,643.277155464
60805,22847.1327586,-7089.95946423,-2160.62440221,563.986298645
60806,-3949.38072581,18927.6114374,-27413.0174192,-1867.91768432
60807,-12945.2558301,-9238.32950914,-22397.5830826,-22274.434496
60808,-18855.2437042,21919.2739231,1852.32599662,-11121.4590126
60809,-6558.80697579,-34243.159858,2557.37026946,-981.462233614
60810,-18232.3472396,-41767.3907822,1591.9368908,18294.9479024
60811,-27301.4272166,-43054.3798099,-70.1101859763,9347.27654725
60812,-13979.4089774,-15212.5108562,-1564.61475299,33432.3963351
60813,-26193.4866669,-8778.87644805,-18623.323686,27801.3398419
60814,-24612.3271888,16935.1463634,160.360625014,-15122.9145484
60815,-33747.9697351,-10697.9160063,-30044.3591897,20834.8052288
60816,-19033.6232213,1661.03910689,29233.8206703,37767.9165717
60817,168.924983692,4646.26617519,-26780.3318314,-6972.69181528
60818,1811.3804405,10316.0405108,-28629.6552953,-3550.28786719
60819,1811.3804405,10316.0405108,-28629.6552953,-3550.28786719
60820,4217.58254588,9934.59564951,-27985.1957675,-2116.14434521
60821,-21639.6169931,-378.449394209,17603.8473556,36066.513328
60822,-10291.0777271,-17361.245124,1528.9709752,34154.7470598
60823,5712.19287077,9862.55833343,-27665.1337307,-1205.09904434
60824,1990.56323891,10422.8271009,-28645.8507066,-3444.96988567
60825,1990.56323891,10422.8271009,-28645.8507066,-3444.96988567
60826,14582.6007005,-1596.23007553,-9568.17592292,78.4639057554
60827,-22421.0717912,-9815.07580499,-27099.9002037,29999.1062608
60828,-23804.884277,-5692.57136786,-20035.2160209,30966.9714473
60829,14083.0384071,3649.1167578,-2692.89274858,2048.90067825
60830,2510.71979847,13952.5159072,-19143.9290339,-150.889011166
60831,11309.3581547,-7004.42381199,3441.74005764,13805.3311059
60832,-43112.7622457,-1079.98253261,-29954.1485705,20956.2424478
60833,-1417.09665229,-9370.74104009,-11466.0992214,4005.73532778
60834,7655.72605448,-2786.04262894,-11444.2328017,-6623.55189768
60835,-25476.2844369,-7942.10348584,-31488.4905415,30224.4677359
60836,-2771.08953165,16280.3516056,18555.4968788,-4835.86294644
60837,2166.62601335,5539.27409124,5424.27876991,-6984.52102074
60838,-9966.43995409,-26948.6248447,7766.46621006,10204.9000897
60839,19582.6368319,53.6339557344,2854.35120728,2785.9837852
60840,23052.7003654,-7294.83095417,-1893.94321471,1081.6155032
60841,-24533.9112647,4855.36160735,-23960.8307956,-23103.9847358
60842,-3695.29834826,2364.66272779,-25470.6353875,-9887.55068483
60843,5903.47991215,-13641.425254,-6617.41234594,-10357.3285944
60844,-46447.5195907,15534.2837943,1818.4676271,27402.519677
60845,16658.4681064,1061.43149158,-5779.78143791,2913.61093562
60846,2447.68616494,-22119.5480116,14220.0440146,-25128.6096735
60847,-20775.1389943,-22679.6339444,39723.1424119,-42727.8067439
60848,22975.4026283,-7026.14901487,-2259.75487926,1289.52131768
60849,22867.0601519,-7225.57118812,-2178.38508975,928.330362715
60850,22832.240045,-7146.80663718,-2246.83301051,419.995720752
60851,22328.4942076,-7517.34121646,-2140.9943297,-16.5343373799
60852,18017.07985,-13578.700512,643.589520736,-6872.80556064
60853,18548.3270996,-12952.066389,389.762736991,-6030.03015199
60854,23476.4906804,-6570.51959918,-2344.14731794,1500.56725318
60855,1035.14952022,-36941.7158403,13822.7685693,-37253.8088528
60856,5634.60032485,-31984.9829321,11463.2452254,-31605.39812
60857,15079.2980145,-18765.8955486,3343.96505455,-13291.9226243
60858,2738.67027726,1876.85616462,-5062.34356553,-8318.05155633
60859,-8478.4728924,22512.085366,23917.9407097,-5358.71531504
60860,21395.6523738,1021.84287305,2743.7413243,4190.03229724
60861,21528.5757019,1102.22874199,2627.10175958,4346.48921239
60862,21463.0162018,1095.84008844,2643.23573629,4335.98665358
60863,24490.5561782,-5136.18830006,-2969.6298653,3406.27706218
60864,-19219.8924127,-1314.34002112,26142.3740191,36230.6268957
60865,-46890.5649418,15750.5103279,1612.35564811,27668.3346371
60866,-10514.3299993,30240.9831174,-2321.20066097,-768.811621966
60867,-18590.5987485,34613.8153988,-8659.02207304,-3286.33048547
60868,734.828475927,14921.4730802,-21694.1090727,-1535.02288533
60869,-4978.62501611,9722.01160005,-20871.739044,-6818.96123002
60870,381.317415668,17861.6296278,20014.5989893,-2436.90239607
60871,-22855.260038,-4620.34218999,-20355.693465,32472.9278456
60872,-24720.8719728,-7627.19296789,-31405.8198767,30166.9909005
60873,24417.3897376,-5116.4285059,-2905.6871356,3527.97081449
60874,5510.44086057,9573.35384493,-27504.259567,-1516.82086777
60875,1811.3804405,10316.0405108,-28629.6552953,-3550.28786719
60876,5825.73167862,16459.0367633,21321.6083953,2354.67233241
60877,24238.17605,-5280.99289671,-2906.80290135,3357.60197692
60878,1990.56323891,10422.8271009,-28645.8507066,-3444.96988567
60879,4501.78687225,19707.2120469,16510.3122953,3992.84407028
60880,3348.33015025,512.273076079,-16972.9713966,-7907.20170564
60881,-13773.0229403,25856.9219341,18497.3591166,-6158.99262588
60882,6251.18196077,-811.656388754,-9559.81313265,-6533.79368113
60883,-13562.6158278,1811.67060616,-30579.2664929,-15525.3127092
60884,-20717.8109198,-602.400401817,25463.2955422,35927.6842963
60885,19452.0218671,-4485.5494872,-3286.10275496,578.303455927
60886,10241.7547301,-5485.14767752,-9100.31434952,-4553.76761295
60887,2561.53006664,6254.30671028,3721.12974259,-5378.05588458
60888,-31460.2979132,-9870.17340535,21454.8695291,23280.4091494
60889,11665.4010691,-6163.4063669,-5082.19513825,-6019.31072941
60890,-3695.29834826,2364.66272779,-25470.6353875,-9887.55068483
60891,-23883.1239633,-17130.3625944,-23285.7479801,24382.3117654
60892,-5777.97313743,5166.79434395,-15447.5708721,-13784.0363235
60893,-17980.5388202,6317.59542377,27479.7353307,-15607.2446746
60894,-47427.0387057,-26918.5780119,-13977.0709884,4549.29182266
60895,-24868.3690767,-42986.3478543,13844.1893239,7397.02010316
60896,-1458.23692594,-9545.99098622,1481.16276192,-15549.314989
60897,-4454.67743169,-1839.05421691,-9173.57391282,-12497.9683528
60898,-30481.5191237,-8230.37635171,-25333.8104048,-3284.26280311
60899,-18891.3315193,-45957.7427452,6217.00369668,12123.1507501
60900,-10888.0595433,24164.9458486,-8709.37271034,-4097.14394585
60901,-46113.7512085,14306.3151601,4413.93743972,26589.7831707
60902,-44784.7382426,13020.4896159,-7111.83877211,28239.6433174
60903,-11766.006108,-24951.3481931,-5938.43303381,29405.0372607
60904,-25473.5683646,-12199.4896546,-26536.6673367,26999.0824165
60905,-25473.5683646,-12199.4896546,-26536.6673367,26999.0824165
60906,-25630.2629027,-12393.9962012,-26459.0408107,26767.0352142
60907,-30721.4738207,-23662.610899,16674.0356346,12873.4142082
60908,9622.29525989,16144.4195778,22103.8798645,4808.30231444
60909,-34259.4013406,7477.63640638,16665.9715744,31022.3956488
60910,-755.459691096,-10983.5339664,1907.6851917,13568.6919923
60911,-23879.8069465,-14526.3837865,-24387.2253095,26064.8805791
60912,-20276.488319,40869.4287585,-2756.60478271,-1339.60728272
60913,-13067.4363332,26309.3456361,-19877.5846479,-3752.15187407
60914,-28361.6128933,22473.3419287,6539.66620137,12242.15651
60915,-22280.5764486,35732.0695405,2048.53192843,-6104.53460766
60916,-18368.6647237,35299.7310899,-8860.12022926,-2832.15341899
60917,-21225.658086,41644.3748414,-3281.98649381,-1733.94893383
60918,-2764.86545149,26486.0542274,21443.1658309,2576.00985216
60919,-12824.2312598,33441.5957697,9318.54603045,-266.904552759
60920,16541.83471,2668.14544506,-833.665474548,2704.70696148
60921,6866.69416495,-20062.6458736,2316.15616773,-21919.9656487
60922,-11332.3180064,-7841.66867518,31734.2802335,-23889.2149098
60923,23343.1204882,-6783.4339523,-2509.25610317,1620.72762762
60924,-9738.75308484,-5033.69782244,-24704.0187388,-17508.3244972
60925,-33100.1649048,-33254.930853,-14319.5703342,11632.5813154
60926,-30302.0211394,-38153.4613276,-7124.44383946,10365.8016224
60927,-26162.4273412,-36534.9029295,4905.65021543,13700.5332778
60928,-15653.8394726,-8125.16232524,-23739.1466205,-22947.9440205
60929,12438.9402479,-7078.62097951,-5254.28812591,-7510.41284095
60930,23013.1001131,-7327.93095902,-2125.50452892,647.711643963
60931,19573.1225341,-649.793414363,3185.37102972,1832.7612021
60932,23635.9743076,-5891.5314158,-2835.13163031,2643.80208449
60933,-31610.8311927,-139.877450937,-26946.3435508,29648.3202451
60934,24280.1146642,-5367.19051854,-2962.34818229,2947.44082218
60935,-41628.4078787,11310.1321717,7614.35929559,27202.4139394
60936,-36806.2087294,-17402.602842,34708.8099848,16682.0182086
60937,5204.93964215,-25349.7467062,2409.2919038,-19694.8864601
60938,-4237.92330874,18836.9257004,-27380.9766284,-1754.92553302
60939,-35723.3030393,-27895.6425683,-21619.6988411,13262.1652406
60940,-13593.6770759,7110.21007033,29860.2879735,29619.9181616
60941,16487.4637968,1303.55580829,1719.95343661,1655.57475438
60942,5980.59790876,16503.043939,21431.45351,2457.09768441
60943,16888.9722619,-1358.631814,-9193.30300281,1306.5909684
60944,20107.9291586,374.29227549,2921.0546015,3446.15491811
60945,5666.36953393,9675.75222919,-27528.7901413,-1401.26351486
60946,6203.45584849,-18640.9986626,13639.1863541,-21333.0654362
60947,20453.9257934,-12047.3047947,506.25119037,-5293.1294544
60948,24108.3259625,-5276.02461513,-3019.69801076,2805.82853192
60949,24724.5687277,-5015.48490742,-3095.98984584,3200.66850675
60950,10258.7821748,16587.7184913,22182.8523099,4912.39282581
60951,20573.2613054,711.695434468,2804.05490484,3510.08526662
60952,23879.6970555,-5314.49242144,-3018.26704292,3054.69578784
60953,1549.61060632,15581.8323396,-21808.3406888,-961.615404594
60954,1433.79615142,15456.1766815,-21767.432373,-1065.70878493
60955,3660.16738014,12723.5807518,-24735.624999,-1101.31321526
60956,-13773.0261941,25856.9194645,18497.3596807,-6158.9965658
60957,-26433.7464419,-12254.0077721,-19628.8493585,26072.176264
60958,-39219.3046301,17245.0209495,-4233.16834882,-24848.4453961
60959,20409.5019388,-4911.97469614,-3871.72903931,857.614193812
60960,19851.4404379,391.434649956,3090.07701651,3081.48910735
60961,16487.4637968,1303.55580829,1719.95343661,1655.57475438
60962,-19736.4700536,2089.02901823,30177.9795888,37821.6703345
60963,24905.189127,-4994.12597236,-3074.17864774,3569.96454718
60964,-12557.8356655,37251.08927,3245.56431921,730.537374227
60965,-16341.8046853,37946.8236396,2310.91264749,-1221.80588079
60966,-2566.02044524,16037.5263827,-22609.5260627,-3369.49565283
60967,-11748.0887221,32554.1067943,-3425.08593757,-1252.77078154
60968,21664.3758765,-8928.21595716,-712.320139534,-646.36849371
60969,-5250.69473052,-406.218388908,-25920.064476,-12421.233573
60970,4217.58254588,9934.59564951,-27985.1957675,-2116.14434521
60971,5077.1593387,15797.7412192,21481.635261,1588.25605445
60972,-39345.3148124,14093.9448417,-6533.54160194,31986.1441104
60973,18592.7591504,-1828.09980196,-8675.81734936,2075.6882149
60974,14681.8631671,1253.39748645,-6217.5299258,1362.06491662
60975,6725.10455606,-9047.51557566,2599.72667562,-8546.8059522
60976,3277.73328287,-6504.7585173,-1173.79934528,-9052.50856162
60977,-35387.9309853,14041.7873596,2160.02740659,33701.0344314
60978,-20844.4760724,1202.14572446,15367.6851727,36532.0558515
60979,24202.9720473,-5312.20864003,-3002.18397605,3079.11813712
60980,1990.56323891,10422.8271009,-28645.8507066,-3444.96988567
60981,-14049.3642689,34881.7637444,-8122.9981247,-537.939619559
60982,-31308.0445204,4970.16010324,19579.0143476,31221.4596701
60983,-12769.8901482,37060.4815142,3359.80108843,714.567954396
60984,-23248.2642916,-7039.22036612,-17579.1718806,31804.7193958
60985,24535.3702933,-5000.86416666,-3040.42728911,3644.36685093
60986,24421.6451109,-5163.74508136,-3009.60843814,3351.61348267
60987,11748.2776582,-8426.5173156,5969.41091755,-6368.28378906
60988,11748.2776582,-8426.5173156,5969.41091755,-6368.28378906
60989,-19284.7114675,-35832.6189609,-3372.6861439,20575.1042006
60990,24809.0844725,-5090.4281135,-3093.03675751,3652.09942351
60991,24669.5131439,-5174.43538597,-3076.59156845,3482.32825323
60992,23380.8317121,-7076.36428521,-1953.80553538,1374.15432381
